-34.434,-57.335,
-34.385,-57.402,
-34.419,-57.453,
-34.204,-57.799,
-34.2,-57.783,
-34.127,-57.676,
-34.147,-57.589,
-34.173,-57.673,
-34.241,-57.55,
-34.266,-57.619,
-33.822,-57.02,
-33.909,-58.381,
-33.881,-58.348,
-33.87,-58.408,
-33.833,-58.328,
-33.878,-58.276,
-34.102,-57.936,
-34.111,-57.663,
-34.066,-57.723,
-34.829,-56.139,
-33.938,-57.81,
-34.007,-57.648,
-34.106,-57.852,
-34.036,-57.956,
-34.038,-58.064,
-34.033,-57.902,
-33.914,-57.228,
-33.733,-57.4,
-33.878,-57.372,
-32.867,-56.467,
-32.841,-56.453,
-33.5,-55.217,
-32.792,-57.476,
-31.917,-55.933,
-32.75,-55.65,
-33.083,-56.183,
-32.833,-55.483,
-33.383,-56.417,
-32.933,-55.517,
-32.9,-56.133,
-32.767,-55.433,
-32.533,-55.5,
-33.381,-56.524,
-32.883,-55.417,
-32.6,-55.583,
-33.333,-56.467,
-33.25,-56.017,
-34.772,-55.857,
-32.883,-55.517,
-33.3,-56.35,
-32.767,-55.633,
-33.367,-56.483,
-32.867,-55.917,
-32.783,-55.9,
-33.117,-55.983,
-32.717,-55.6,
-32.877,-56.813,
-32.544,-56.866,
-33.05,-56.483,
-32.8,-55.8,
-32.667,-55.45,
-33.42,-55.421,
-33.35,-55.633,
-34.041,-54.777,
-33.183,-55.7,
-33.559,-56.904,
-33.539,-56.889,
-33.67,-56.947,
-33.961,-57.09,
-33.5,-56.75,
-33.578,-57.11,
-33.168,-57.129,
-33.462,-57.025,
-33.522,-57.05,
-33.85,-56.883,
-33.432,-56.971,
-33.765,-57.154,
-32.333,-55.883,
-33.884,-56.838,
-33.261,-57.077,
-33.733,-56.333,
-33.726,-56.799,
-33.333,-56.933,
-33.233,-57.133,
-33.522,-56.524,
-33.75,-56.467,
-33.467,-55.2,
-33.194,-55.317,
-33.483,-55.15,
-33.267,-55.1,
-33.93,-56.239,
-34.141,-56.423,
-34.147,-56.281,
-34.097,-56.185,
-34.05,-55.883,
-34.91,-56.178,
-34.096,-56.214,
-34.058,-56.367,
-34.067,-56.3,
-32.372,-57.609,
-33.6,-56.35,
-33.883,-56.45,
-33.483,-56.15,
-33.835,-56.307,
-34.166,-56.401,
-34.189,-56.339,
-34.178,-56.37,
-34.291,-56.389,
-34.352,-56.398,
-34.412,-56.402,
-34.274,-56.358,
-34.237,-56.217,
-34.194,-55.734,
-34.1,-55.648,
-33.991,-55.647,
-33.862,-55.543,
-33.517,-56.4,
-33.467,-55.617,
-33.483,-55.567,
-33.417,-55.633,
-32.917,-54.967,
-33.55,-55.667,
-34.06,-54.506,
-34.065,-55.047,
-33.726,-54.624,
-33.634,-53.806,
-33.875,-55.122,
-34.34,-55.393,
-34.882,-54.977,
-33.935,-54.586,
-34.344,-55.282,
-33.733,-54.75,
-33.876,-54.72,
-34.376,-55.238,
-33.75,-55.283,
-34.432,-55.302,
-34.471,-55.286,
-34.318,-54.984,
-34.311,-55.476,
-33.898,-55.167,
-34.331,-55.25,
-34.395,-55.299,
-34.206,-55.362,
-34.192,-55.161,
-34.333,-55.45,
-34.191,-55.345,
-34.392,-54.985,
-34.366,-55.448,
-34.599,-55.468,
-33.653,-54.455,
-33.617,-54.57,
-34.779,-55.236,
-33.638,-54.62,
-33.622,-54.543,
-33.533,-54.6,
-33.42,-54.388,
-33.455,-54.536,
-33.61,-54.33,
-33.517,-54.917,
-33.467,-55.117,
-31.767,-56.017,
-33.6,-55.333,
-33.383,-55.083,
-34.478,-55.531,
-34.916,-54.864,
-34.847,-55.032,
-34.844,-54.953,
-34.888,-55.039,
-34.874,-55.089,
-34.892,-54.972,
-34.865,-54.756,
-34.673,-55.038,
-34.947,-54.934,
-34.903,-54.87,
-34.873,-55.14,
-34.631,-55.056,
-34.843,-54.945,
-34.579,-55.059,
-34.854,-55.129,
-34.888,-54.793,
-34.9,-54.95,
-34.85,-54.699,
-34.94,-54.943,
-34.904,-54.826,
-34.869,-55.115,
-34.822,-54.622,
-34.902,-54.813,
-34.798,-55.491,
-34.815,-55.327,
-34.802,-55.357,
-34.837,-55.3,
-34.889,-55.217,
-34.863,-55.275,
-34.827,-55.315,
-34.793,-55.38,
-34.901,-55.26,
-34.85,-55.302,
-34.885,-55.269,
-34.853,-55.27,
-34.766,-55.365,
-34.765,-55.255,
-34.754,-55.319,
-34.747,-55.397,
-34.718,-55.262,
-34.534,-54.904,
-34.791,-54.918,
-34.74,-54.986,
-34.421,-54.587,
-34.764,-54.967,
-34.719,-54.961,
-34.591,-54.545,
-34.736,-55.024,
-34.844,-54.637,
-34.798,-54.893,
-34.205,-54.757,
-33.558,-53.858,
-34.167,-54.667,
-34.109,-54.522,
-34.262,-54.726,
-33.897,-54.321,
-34.093,-54.491,
-34.63,-55.375,
-34.908,-56.208,
-34.905,-56.194,
-34.912,-56.189,
-34.911,-56.167,
-34.905,-56.168,
-34.91,-56.152,
-34.923,-56.16,
-34.881,-56.117,
-34.891,-56.099,
-34.871,-56.134,
-34.893,-56.082,
-34.875,-56.067,
-34.885,-56.061,
-34.894,-56.144,
-34.887,-56.154,
-34.9,-56.133,
-34.852,-56.188,
-34.86,-56.185,
-34.864,-56.176,
-34.865,-56.19,
-34.886,-56.176,
-34.896,-56.168,
-34.891,-56.189,
-34.874,-56.17,
-34.887,-56.168,
-34.85,-56.217,
-34.85,-56.233,
-34.865,-56.234,
-34.855,-56.228,
-34.867,-56.133,
-34.883,-56.15,
-34.85,-56.117,
-34.871,-56.106,
-34.57,-56.081,
-34.817,-56.1,
-34.739,-56.107,
-34.812,-56.164,
-34.821,-56.312,
-34.833,-56.233,
-32.083,-56.31,
-31.877,-56.244,
-31.348,-57.121,
-31.633,-57.696,
-31.662,-57.72,
-31.66,-57.888,
-32.526,-57.969,
-32.367,-57.859,
-32.158,-57.651,
-32.358,-58.034,
-32.269,-57.316,
-31.879,-57.477,
-32.123,-57.642,
-31.943,-57.183,
-32.397,-58.161,
-31.883,-57.483,
-32.077,-57.917,
